asset_id,名称,asset_type,category,source_batch,candidate_status,runtime_lifecycle,consumer,applicability,runtime_applicability,supported_products,supported_display_contracts,required_inputs,use_when,avoid_when,not_when,gold_fixture_refs,valid_until,superseded_by,能力边界摘要,真源路径,source_sha256
GM-BOUNDARY-001,当前成果越界时给一次最短切换或能力边界提示,generation_method,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,当前顶层应用；用户明确成果要求；首期能力边界,用户在陈列应用中要求对外内容成品；用户要求识图巡检、评分或下整改任务；用户要求系统证明已执行或已批准,普通方案质量问题可在后台修订；用户只是自然反馈并未要求巡检,,DM-V08；DM-V09；DM-V11；DM-V12,,,普通方案质量问题可在后台修订；用户只是自然反馈并未要求巡检,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-APP-001,陈列任务必须使用 display-merchandising 合同,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V08,,,生成对外平台脚本、P5 视觉内容、CTA 或 PublishingAccount 人设成品。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-AUTH-001,组织、门店与工作区权限隔离,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V24,,,跨租户借用商品、跨加盟店读取条件档案，或用总部身份改写独立门店执行输入。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-FIRSTUSE-001,首次数据依赖方案必须具备最小挂杆条件,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V01；DM-V21,,,首次只有库存清单仍猜出上墙数量、间距、主焦点和左右顺序；或连续追问多项。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-DAILY-001,日常任务可只提交实际可用库存清单,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V02；DM-V19,,,每次强制重新填写条件；或因用户未说明特殊目标而停止。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-INVENTORY-001,人工库存只作当前任务输入且不得改数,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V03；DM-V20,,,把 3 件改成 4 件、把本次清单称为 ERP 实时库存、或跨日期/门店复用。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-PRODUCT-001,执行方案不得编造商品或商品特征,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V04；DM-V14,,,为焦点编造亮色商品、把相似绿色商品冒充双面同款、或创造不存在的裤裙。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-REALITY-001,方案、用户执行声明与系统核验不得混淆,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V10,,,写成已执行、已通过、系统检查合格或总部批准。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-NOINSPECT-001,首期不得生成识图巡检、评分或整改任务,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V09,,,生成问题等级、分数、整改负责人、截止时间或复核状态。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-COMPLETE-001,墙面挂杆成品必须是完整文字执行方案,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-GOLD-001；DM-NEAR-001,,,只给抽象原则、色彩情绪板、SKU 列表或一句“注意留白”。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-COUNT-001,方案件数与库存、上墙和未上墙明细必须一致,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-GOLD-001；DM-GOLD-002；DM-V03,,,表格合计与文字不一致、减掉商品后总数未更新、或使用超过库存。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-GROUP-001,视觉陈列必须形成可读搭配区而非品类容量墙,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-NEAR-001,,,主要按品类和容量组织，缺少上下搭配关系。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-FOCUS-001,方案必须有一个清楚主焦点和较弱回应,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-GOLD-001；DM-V05,,,两个正挂同样强、每区都是主推、只靠标题宣布重点。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-BRAND-001,品牌陈列标准必须实质改变方案,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V07；DM-V23,,,品牌标准未参与，或用通用“高级、整齐、同色系”冒充品牌方案。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-FLOW-001,主要来客方向必须参与左右阅读顺序,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V05,,,动线变化后只机械镜像文字，或完全不考虑入口。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-HANG-001,正挂、侧挂与上下杆职责必须清楚,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-GOLD-001；DM-NEAR-001,,,只有左右 SKU 排列，没有正侧挂和上下关系。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-DENSITY-001,数量与间距必须兼顾厚度、袖量和抽取便利,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V06；DM-V13；DM-V16,,,满量陈列、袖子压住相邻商品仍不调整、或只写“适当留白”。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-SUB-001,替代顺序必须忠实库存并保护原职责,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V04；DM-V14；DM-V15,,,凭空创造后备、按颜色相似冒充同款、用无关商品补满。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-STEPS-001,执行步骤必须按结构锚点到细节收敛,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-GOLD-001,,,步骤与方案表不一致、先塞满再调整、或包含不适用动作。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-REVISION-001,自然反馈后只修订受影响部分,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-GOLD-002；DM-V06；DM-V22,,,一个袖子挤压导致整墙重排，或只给评价不交付修订方案。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-OFFLINE-FIRST-001,首次只有库存时必须最小追问,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V01；DM-V21,,,猜容量、动线和固定点，或弹出完整表单。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-OFFLINE-DAILY-001,日常只交库存仍应生成完整方案,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V02,,,要求再次填写目标、容量、动线或上传照片。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-OFFLINE-PRODUCT-001,主焦点商品变化必须重写承重结构,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V04；DM-V14,,,只换 SKU 名仍保留双面/格纹主线。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-OFFLINE-FLOW-001,来客方向变化必须重写焦点与阅读顺序,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V05,,,不变化，或简单左右镜像而忽略设施。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-OFFLINE-CARRIER-001,区域或载体变化必须退出当前合同,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V11；DM-V12,,,仅替换场景名继续使用上下杆/正侧挂规则。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-OFFLINE-BRAND-001,换品牌后视觉组织必须随品牌标准变化,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V07；DM-V23；DM-V24,,,只换品牌名，结构完全相同；或调用其他租户商品。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-OFFLINE-BOUNDARY-001,切换到对外内容或巡检时必须正确退出,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-V08；DM-V09,,,静默生成 P5、巡检分数或整改工单。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-DM-OFFLINE-PARTIAL-001,单一区域反馈只产生局部修订,evaluation_rule,H,batch_6_display,review_candidate,review_candidate,,,,,,,,,,DM-GOLD-002；DM-V06；DM-V22,,,重排 A/B 区或下杆；把反馈变成巡检问题。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
